"id","Título","Reseña","genero","ave_sentiment","anger","anticipation","disgust","fear","joy","sadness","surprise","trust"
"id_527","A Princess for Christmas","Tras la trágica muerte de su hermana y su cuñado, una estadounidense, tutora de sus jóvenes sobrinos, es invitada a pasar la Navidad en un castillo real europeo por el padre de su difunto cuñado, el duque de Castlebury. Sintiéndose fuera de lugar por ser plebeya, está decidida a brindarles a su familia una feliz Navidad y se sorprende al enamorarse de un apuesto príncipe.","Comedia",-0.470478584985063,1,2,1,1,1,2,1,3
"id_528","South Park: Post COVID","¿Qué pasó con los niños que vivieron la pandemia? Stan, Kyle, Cartman y Kenny sobrevivieron, pero nunca volverán a ser los mismos después del Covid.","Animación",-0.181895443281089,0,0,0,1,0,1,0,0
"id_529","Koati","Un coatí, una mariposa y una rana unen fuerzas para evitar a una malvada serpiente que está destruyendo sus hogares.","Música",-0.670820393249937,2,0,1,3,0,2,0,0
"id_53","The Collector","Freddie es un empleado de banco inepto y sin futuro. Su único pasatiempo es coleccionar mariposas, lo que le proporciona una sensación de poder y control que le falta por completo en su vida. Hereda una gran suma de dinero y se compra una casa de campo. Aún incapaz de desenvolverse con naturalidad en situaciones sociales, empieza a planear cómo conseguir novia, del mismo modo que colecciona mariposas. Prepara el sótano de la casa para usarlo como criadero y acecha a su víctima durante varios días.","Drama",-1.04496478582221,3,2,2,1,2,1,1,3
"id_530","Emanuelle in America","Una periodista estadounidense viaja por todo el mundo en busca de una buena historia, uniéndose a un harén moderno y viajando a Venecia para ver qué sucede realmente en las fiestas diplomáticas. Mientras intenta desenmascarar a un funcionario gubernamental corrupto, Emanuelle se topa con un grupo que utiliza a chicas secuestradas para producir y vender películas snuff.","Drama",-0.534834957055045,0,1,0,1,1,0,0,0
"id_531","Ivanhoe","La clásica historia de Sir Walter Scott sobre el caballeresco Ivanhoe, que se une a Robin de Locksley en la lucha contra el príncipe Juan y por el regreso del rey Ricardo Corazón de León.","Aventura",0,1,0,0,1,0,1,0,0
"id_532","Heaven's Lost Property Final – The Movie: Eternally My Master","Ikaros es una angeloid que cae del cielo. Tomoki Sakurai es un chico que cree que lo más importante es vivir una vida tranquila. Sin embargo, ambos viven una vida difícil. Tomoki Sakurai nunca ha visto sonreír a Ikaros. Tomoki Sakurai ve a Nymph y Astraea reír tras liberarse del dominio de su amo. Espera que Ikaros pueda reír como una chica normal. Esta película concluye la historia de Tomoki Sakurai y su relación con la angeloid caída del cielo, Ikaros.","Animación",-0.533543966751258,0,0,0,1,0,0,0,2
"id_533","Doraemon: Nobita and the Tin Labyrinth","El padre de Nobita se topó con un extraño anuncio de un fantástico complejo turístico en la televisión a medianoche. A pesar del sueño, hizo una reserva sin darse cuenta de que estaba hablando con el anuncio. Al día siguiente, comentó con la familia sus planes de vacaciones, solo para descubrir que no podía encontrar el lugar por ningún lado. De repente, apareció una maleta en la habitación de Nobita y, intrigado, la abrió para descubrir un portal a un hermoso complejo turístico administrado por robots de hojalata. Mejor aún, ¡era completamente gratis! Parece que hay una agenda oculta detrás de la persona que los invita.","Aventura",0.603300630394657,0,3,0,0,1,0,2,3
"id_534","Dragon Ball: Curse of the Blood Rubies","El gran rey Gurumes busca las Esferas del Dragón para saciar su hambre insaciable. Una joven llamada Pansy, que vive en una aldea cercana, harta de la traición, decide pedir ayuda a Muten Rōshi. ¿Podrán nuestros héroes salvar la aldea y detener al ejército de Gurumes?","Acción",-1.71281614336981,0,1,0,0,1,0,1,0
"id_535","Bad Boy Bubby","El chico malo Bubby es precisamente eso: un chico malo. Tan malo, de hecho, que su madre lo ha mantenido encerrado en casa durante sus treinta años, convenciéndolo de que el aire exterior es venenoso. Tras la visita de su padre, con quien no tiene relación, las circunstancias obligan a Bubby a adentrarse en el mundo exterior, un lugar tan extraño para él como él para el mundo.","Delito",-0.890481417352242,4,1,4,4,1,5,0,3
"id_536","The Viking War","Ingrid y sus hermanos huyen de los Berserkers, quienes han comenzado a invadir las aldeas, apoderándose de ellas y sometiendo a los habitantes a un juego brutal donde se enfrentan a un Berserker. Si ganan, sobreviven, pero nadie gana jamás. Los hermanos intentan escapar de los Berserkers después de que estos asesinaran violentamente y se apoderaran de su pueblo. Sin embargo, los Berserkers los persiguen y quieren incluirlos en el juego.","Historia",-0.385259269942261,3,3,1,3,0,2,3,0
"id_537","August Never Ends","Una historia que gira en torno a dos amigos con personalidades muy diferentes: el pragmático y rebelde Weiyang y la idealista ""Princesa"" Qiao. Cuando Xiao Qiao conoció a Weiyang, enseguida se hicieron muy amigos. Sin embargo, el prometido de Xiao Qiao, Chao Yan, no puede evitar enamorarse perdidamente de Weiyang, lo que destroza el cuento de hadas de Xiao Qiao. Justo cuando los tres se ven envueltos en un sinfín de complicaciones, Weiyang toma una decisión sorprendente.","romance",0.287815351116547,2,0,0,2,0,3,1,0
"id_538","High and Low","Un ejecutivo de una empresa de calzado se convierte en víctima de extorsión cuando el hijo de su chófer es secuestrado y retenido a cambio de un rescate.","Delito",-1.3228756555323,1,2,0,2,1,0,1,1
"id_539","Mobile Suit Gundam I","En el año 0079 del Siglo Universal, los humanos han colonizado la zona del espacio situada entre la Tierra y la Luna. Sin embargo, la ambiciosa familia Zabi, gobernantes del Ducado de Zeon (el grupo de colonias más alejado de la Tierra), ha desatado una guerra.","Animación",0,2,0,0,2,0,2,0,0
"id_54","Legend of the Fist: The Return of Chen Zhen","Siete años después de la aparente muerte de Chen Zhen, quien fue asesinado a tiros tras descubrir al responsable del asesinato de su maestro (Huo Yuanjia) en el Shanghái ocupado por los japoneses, un misterioso forastero llega del extranjero y entabla amistad con un jefe de la mafia local. Ese hombre es Chen Zhen, disfrazado, quien pretende infiltrarse en la organización criminal cuando esta forme una alianza con los japoneses. Disfrazado de justiciero enmascarado por la noche, Chen planea eliminar a todos los implicados y apoderarse de una lista de asesinatos preparada por los japoneses.","Drama",-0.792267912298083,3,3,4,7,2,2,4,4
"id_540","Ravenous","En una comunidad rural aislada de Quebec, Canadá, algunos habitantes atacan a otras personas, hambrientos de carne humana. Unos pocos supervivientes se reúnen y se adentran en el bosque para escapar de ellos.","Horror",-0.364801705269096,0,0,1,0,0,0,0,0
"id_541","Thor: Ragnarok","Thor se encuentra prisionero al otro lado del universo y se ve inmerso en una carrera contrarreloj para regresar a Asgard y detener el Ragnarok, la destrucción de su planeta natal y el fin de la civilización asgardiana, a manos de una nueva y poderosa amenaza: la despiadada Hela.","Acción",-1,1,1,0,2,0,1,0,0
"id_542","The Golden Compass","Tras escuchar por casualidad un secreto impactante, la precoz huérfana Lyra Belacqua cambia su despreocupada vida en los pasillos del Jordan College por una aventura de otro mundo en el lejano Norte, sin saber que forma parte de su destino.","Aventura",0.158113883008419,0,1,0,1,1,1,2,1
"id_543","Queen of Katwe","Una joven supera su difícil infancia en los barrios marginales de Uganda para convertirse en maestra de ajedrez.","Drama",-0.235702260395516,0,1,0,0,2,0,1,0
"id_544","The Little Prince","Basada en el cuento de Antoine de Saint-Exupéry, esta mágica fábula musical comienza cuando un piloto (Richard Kiley) realiza un aterrizaje forzoso en el árido desierto del Sahara. Allí, entabla amistad con un principito del planeta Asteroide B-612. En los días siguientes, el piloto descubre la historia del pequeño y sus viajes interplanetarios, en los que conoció a un rey, un hombre de negocios, un historiador y un general. No es hasta que llega a la Tierra que el Principito aprende los secretos de la importancia de la vida de la mano de un zorro (Gene Wilder), una serpiente (Bob Fosse) y el piloto.","Ciencia ficción",0.177295095737052,2,3,2,2,2,2,1,6
"id_545","Eight Legged Freaks","Los habitantes de un pueblo minero rural descubren que un desafortunado derrame químico ha provocado que cientos de arañitas muten de la noche a la mañana hasta alcanzar el tamaño de todoterrenos. Entonces, el ingeniero de minas Chris McCormack y el sheriff Sam Parker deberán movilizar a un grupo variopinto de lugareños, entre ellos el hijo pequeño del sheriff, Mike, su hija, Ashley, y el paranoico locutor de radio Harlan, para luchar contra las sanguinarias bestias de ocho patas.","Acción",-0.318386127452422,1,0,1,1,1,1,0,0
"id_546","V/H/S/2","En el interior de una casa a oscuras se alza una columna de televisores repletos de cintas VHS, un santuario pagano dedicado a dioses analógicos olvidados. Las pantallas crepitan y chasquean sin cesar, mostrando imágenes monocromáticas de ruido blanco estático que inundan el cerebro y nublan la concentración. Pero hay que resistir la tentación de relajarse: no se trata de una simple noche de cine. Esas bobinas obsoletas contienen algo más que cinta magnética. Están impregnadas con la esencia misma del mal.","Horror",-1.60989088697343,2,4,2,3,3,1,0,3
"id_547","The Butterfly Effect","Un joven lucha por acceder a recuerdos reprimidos de su infancia. Encuentra una técnica que le permite viajar al pasado, ocupar el cuerpo de su niñez y cambiar la historia. Sin embargo, pronto descubre que cada cambio que realiza tiene consecuencias inesperadas.","Ciencia ficción",-0.221953393818054,1,1,0,2,2,1,1,0
"id_548","The Warrior","En 1375, China se encontraba sumida en el caos entre las dinastías Yuan y Ming. Coryo (un antiguo reino de Corea en aquel entonces) envió una delegación compuesta por numerosos diplomáticos, soldados y un esclavo silencioso para negociar la paz con el nuevo gobierno chino. Sin embargo, esta delegación fue acusada de espionaje y exiliada a un desierto remoto.","Historia",-1.18196104241952,3,2,1,4,1,3,0,2
"id_549","Big","Un niño pequeño pide un deseo en una máquina de feria para ser mayor, y al día siguiente se despierta con la noticia de que su deseo se ha cumplido: ha envejecido de la noche a la mañana. Pero por dentro sigue siendo el mismo niño de 13 años. Ahora debe aprender a desenvolverse en el desconocido mundo de los adultos, lo que incluye conseguir un trabajo y tener su primer encuentro romántico con una mujer.","Fantasía",0.554427932616799,0,3,0,1,2,0,2,2
"id_55","A California Christmas: City Lights","La historia sigue a Callie y Joseph un año después de que se enamoraran. Ahora dirigen una granja lechera y una bodega, pero su romance se ve amenazado cuando las obligaciones laborales y familiares hacen que Joseph regrese a la ciudad.","romance",0,0,1,0,0,0,0,0,0
"id_550","Logan Lucky","En un intento por revertir una maldición familiar, los hermanos Jimmy y Clyde Logan se disponen a ejecutar un elaborado robo durante la legendaria carrera Coca-Cola 600 en el Charlotte Motor Speedway.","Acción",-0.530330085889911,1,2,1,2,0,2,0,1
"id_551","Samson and Delilah","Cuando el forzudo Sansón rechaza el amor de la bella filistea Dalila, ella busca venganza, una venganza que trae consigo terribles consecuencias que ambos lamentan. La clásica historia de Sansón y Dalila, narrada por Cecil B. DeMille.","Drama",-0.683544662292027,3,3,0,3,2,3,2,1
"id_552","Land","Tras un suceso incomprensible, Edee se encuentra incapaz de conectar con el mundo que conocía y, ante esa incertidumbre, se refugia en la majestuosa, pero implacable, naturaleza salvaje de las Montañas Rocosas. Después de que un cazador local la rescate de las puertas de la muerte, deberá encontrar la manera de volver a vivir.","Drama",-0.588851193860964,4,3,1,4,1,4,3,1
"id_553","Office Love: Behind Closed Doors","Reiko es una escort de lujo empleada por una gran corporación. Está dispuesta a hacer lo que sea necesario para ayudar a su empleador a conseguir nuevos clientes, incluyendo sexo perverso y humillación, para complacer a su selecta clientela. En su tiempo libre, Reiko se acuesta en secreto con ejecutivos de empresas rivales, pero su mundo da un vuelco cuando un antiguo amante regresa en busca de afecto. ¡El problema es que está casado! Con otro empleado tímido compitiendo por su atención, Reiko se ve envuelta en una triple aventura que podría cambiar su futuro para siempre.","romance",-1.30776289693452,2,3,2,2,4,1,1,5
"id_554","Private School","Christine, estudiante de un colegio privado, está enamorada de Jim. Pero su compañero de clase, Jordan, también compite por su atención e intenta que termine su relación con Christine. Mientras tanto, Bubba, amigo de Jim, se embarca en una serie de aventuras sexuales, incluyendo disfrazarse de mujer para entrar al vestuario femenino. A pesar de los esfuerzos de Jim y Christine por pasar tiempo a solas, diversas intrigas y complots se interponen en su camino.","Comedia",-1.42177332817908,0,3,0,0,2,0,0,3
